"Var1"	"Var2"	"weight"
"6170"	"ph_8869"	"EU805000"	0.866359762597255
"6171"	"ph_8888"	"EU805000"	0.876793296288184
"6172"	"ph_895"	"EU805000"	0.87486450014891
"6173"	"ph_913"	"EU805000"	0.874148373766246
"6174"	"ph_9606"	"EU805000"	0.872637527135011
"6175"	"ph_966"	"EU805000"	0.824816210059257
"6176"	"ph_9944"	"EU805000"	0.856024005667377
"6177"	"ph_3293"	"EU805091"	0.846447113302235
"6178"	"ph_7789"	"EU805091"	0.843558993606243
"6179"	"ph_4379"	"EU805102"	0.82662603192406
"6180"	"ph_4381"	"EU805102"	0.897669631232091
"6181"	"ph_4384"	"EU805102"	0.806966045882544
"6182"	"ph_4388"	"EU805102"	0.826297051338668
"6183"	"ph_4393"	"EU805102"	0.899789571142299
"6184"	"ph_4946"	"EU805102"	0.912411852351018
"6185"	"ph_5265"	"EU805102"	0.851688633228651
"6186"	"ph_5272"	"EU805102"	0.808027821139878
"6187"	"ph_5625"	"EU805102"	0.849331073328729
"6188"	"ph_5633"	"EU805102"	0.869286548205485
"6189"	"ph_5642"	"EU805102"	0.943702235126167
"6190"	"ph_5952"	"EU805102"	0.810521270817948
"6191"	"ph_6442"	"EU805102"	0.851036279896625
"6192"	"ph_655"	"EU805102"	0.892263626371521
"6193"	"ph_6867"	"EU805102"	0.802145499085846
"6194"	"ph_6873"	"EU805102"	0.815466462097347
"6195"	"ph_6874"	"EU805102"	0.911683108884947
"6196"	"ph_7369"	"EU805102"	0.851038030079283
"6197"	"ph_7371"	"EU805102"	0.934316907238363
"6198"	"ph_7893"	"EU805102"	0.918549502125006
"6199"	"ph_9222"	"EU805102"	0.836904676388798
"6200"	"ph_9245"	"EU805102"	0.896193594931802
"6201"	"ph_335"	"EU805193"	0.800664085447126
"6202"	"ph_357"	"EU805193"	0.801644750989432
"6203"	"ph_362"	"EU805193"	0.803246395419889
"6204"	"ph_374"	"EU805193"	0.805927815241048
"6205"	"ph_387"	"EU805193"	0.827812084312339
"6206"	"ph_397"	"EU805193"	0.802080554273117
"6207"	"ph_428"	"EU805193"	0.800854042153657
"6208"	"ph_51"	"EU805193"	0.80756205185381
"6209"	"ph_53"	"EU805193"	0.805798771067236
"6210"	"ph_531"	"EU805193"	0.803175552529291
"6211"	"ph_601"	"EU805193"	0.806788134545575
"6212"	"ph_608"	"EU805193"	0.802507401043782
"6213"	"ph_64"	"EU805193"	0.803192764217304
"6214"	"ph_68"	"EU805193"	0.808102538936499
"6215"	"ph_72"	"EU805193"	0.807843344274517
"6216"	"ph_74"	"EU805193"	0.805620828248673
"6217"	"ph_89"	"EU805193"	0.809166150302392
"6218"	"ph_93"	"EU805193"	0.805025811123433
"6219"	"ph_4946"	"EU805375"	0.810943765973896
"6220"	"ph_7371"	"EU805375"	0.840177918306914
"6221"	"ph_784"	"EU805384"	0.804920161993743
"6222"	"ph_337"	"EU935239"	0.836579331145289
"6223"	"ph_339"	"EU935239"	0.810688941398842
"6224"	"ph_382"	"EU935239"	0.83578933872377
"6225"	"ph_392"	"EU935239"	0.837900666005293
"6226"	"ph_78"	"EU935239"	0.837621293799727
"6227"	"ph_3840"	"FJ155017"	0.86303219545179
"6228"	"ph_38716"	"FJ155017"	0.931673072554676
"6229"	"ph_38717"	"FJ155017"	0.932067765097183
"6230"	"ph_38727"	"FJ155017"	0.933001069212431
"6231"	"ph_38739"	"FJ155017"	0.931868638709023
"6232"	"ph_38785"	"FJ155017"	0.931591350917014
"6233"	"ph_4054"	"FJ155017"	0.858971216877847
"6234"	"ph_406"	"FJ155017"	0.85582607049332
"6235"	"ph_4298"	"FJ155017"	0.901146085989757
"6236"	"ph_4841"	"FJ155017"	0.825875553348242
"6237"	"ph_4970"	"FJ155017"	0.885967668230498
"6238"	"ph_5088"	"FJ155017"	0.928656364349191
"6239"	"ph_5404"	"FJ155017"	0.865173475239
"6240"	"ph_5460"	"FJ155017"	0.923822906310993
"6241"	"ph_5491"	"FJ155017"	0.873663053964367
"6242"	"ph_5879"	"FJ155017"	0.948871823099844
"6243"	"ph_5893"	"FJ155017"	0.867756418588249
"6244"	"ph_5958"	"FJ155017"	0.907665122340426
"6245"	"ph_6280"	"FJ155017"	0.933511248880215
"6246"	"ph_7912"	"FJ155017"	0.821303257491381
"6247"	"ph_798"	"FJ155017"	0.894416923974783
"6248"	"ph_8345"	"FJ155017"	0.881425798656698
"6249"	"ph_8679"	"FJ155017"	0.92976376750693
"6250"	"ph_8860"	"FJ155017"	0.929671521776745
"6251"	"ph_8962"	"FJ155017"	0.950082886201775
"6252"	"ph_8990"	"FJ155017"	0.925010150188765
"6253"	"ph_902"	"FJ155017"	0.899333399567448
"6254"	"ph_9726"	"FJ155017"	0.944648445539031
"6255"	"ph_9874"	"FJ155017"	0.931083555731146
"6256"	"ph_3293"	"FJ497517"	0.851375697828915
"6257"	"ph_337"	"FJ497517"	0.905692626705109
"6258"	"ph_339"	"FJ497517"	0.937849795234691
"6259"	"ph_382"	"FJ497517"	0.906414953625472
"6260"	"ph_3856"	"FJ497517"	0.883395307864665
"6261"	"ph_392"	"FJ497517"	0.902303351633126
"6262"	"ph_451"	"FJ497517"	0.854666841034507
"6263"	"ph_614"	"FJ497517"	0.868896550819751
"6264"	"ph_7789"	"FJ497517"	0.906078047620864
"6265"	"ph_78"	"FJ497517"	0.912725444842436
"6266"	"ph_3293"	"FJ497554"	0.816112619152726
"6267"	"ph_337"	"FJ497554"	0.90040327958319
"6268"	"ph_339"	"FJ497554"	0.906277645695577
"6269"	"ph_353"	"FJ497554"	0.803892257049412
"6270"	"ph_382"	"FJ497554"	0.900640254182041
"6271"	"ph_3856"	"FJ497554"	0.824866640731189
"6272"	"ph_392"	"FJ497554"	0.899750480584361
"6273"	"ph_614"	"FJ497554"	0.814917308927845
"6274"	"ph_7789"	"FJ497554"	0.864116251733843
"6275"	"ph_78"	"FJ497554"	0.904909605153178
"6276"	"ph_335"	"FJ545527"	0.813844990370846
"6277"	"ph_357"	"FJ545527"	0.814107577643272
"6278"	"ph_363"	"FJ545527"	0.810495995746902
"6279"	"ph_397"	"FJ545527"	0.814403574641583
"6280"	"ph_3369"	"FJ545533"	0.928004021272121
"6281"	"ph_3531"	"FJ545533"	0.805331391087381
"6282"	"ph_4379"	"FJ545533"	0.877120414947501
"6283"	"ph_4380"	"FJ545533"	0.861737750961727
"6284"	"ph_4381"	"FJ545533"	0.83412273547947
"6285"	"ph_4384"	"FJ545533"	0.869912946794915
"6286"	"ph_4386"	"FJ545533"	0.92340554405776
"6287"	"ph_4393"	"FJ545533"	0.939800446162054
"6288"	"ph_4655"	"FJ545533"	0.808622226490484
"6289"	"ph_4946"	"FJ545533"	0.916687649973664
"6290"	"ph_509"	"FJ545533"	0.90935257954386
"6291"	"ph_5265"	"FJ545533"	0.956344312415974
"6292"	"ph_5625"	"FJ545533"	0.840870093701449
"6293"	"ph_5642"	"FJ545533"	0.838933118180273
"6294"	"ph_6011"	"FJ545533"	0.872192273476656
"6295"	"ph_6439"	"FJ545533"	0.846483464810152
"6296"	"ph_655"	"FJ545533"	0.819898692720759
"6297"	"ph_6800"	"FJ545533"	0.815634537404429
"6298"	"ph_6874"	"FJ545533"	0.96549376206045
"6299"	"ph_7371"	"FJ545533"	0.849557520077425
"6300"	"ph_7893"	"FJ545533"	0.830230740536695
"6301"	"ph_9222"	"FJ545533"	0.943836906271349
"6302"	"ph_9245"	"FJ545533"	0.823720904691891
"6303"	"ph_9998"	"FJ545533"	0.93102171463306
"6304"	"ph_646"	"FJ545540"	0.820617869409182
"6305"	"ph_335"	"FJ545589"	0.961092408392148
"6306"	"ph_357"	"FJ545589"	0.961421881638794
"6307"	"ph_362"	"FJ545589"	0.986405224797221
"6308"	"ph_363"	"FJ545589"	0.958865634126544
"6309"	"ph_374"	"FJ545589"	0.987608707684272
"6310"	"ph_387"	"FJ545589"	0.996015418044071
"6311"	"ph_397"	"FJ545589"	0.961407559838981
"6312"	"ph_428"	"FJ545589"	0.98102709074166
"6313"	"ph_449"	"FJ545589"	0.980766876081661
"6314"	"ph_456"	"FJ545589"	0.906977663887828
"6315"	"ph_51"	"FJ545589"	0.988255620699972
"6316"	"ph_53"	"FJ545589"	0.986989602639949
"6317"	"ph_531"	"FJ545589"	0.986646926913401
"6318"	"ph_6"	"FJ545589"	0.807142919449792
"6319"	"ph_601"	"FJ545589"	0.988025988999105
"6320"	"ph_608"	"FJ545589"	0.985654016072317
"6321"	"ph_64"	"FJ545589"	0.987054160011241
"6322"	"ph_68"	"FJ545589"	0.988450057247288
"6323"	"ph_72"	"FJ545589"	0.988837232396318
"6324"	"ph_74"	"FJ545589"	0.987485973218905
"6325"	"ph_89"	"FJ545589"	0.988841640156974
"6326"	"ph_93"	"FJ545589"	0.986461336024489
"6327"	"ph_3256"	"FJ615156"	0.819283452747732
"6328"	"ph_36155"	"FJ744785"	0.810249289460584
"6329"	"ph_4377"	"FJ744785"	0.845255152663498
"6330"	"ph_6357"	"FJ744785"	0.824383433700704
"6331"	"ph_6384"	"FJ744785"	0.804959006790707
"6332"	"ph_675"	"FJ744785"	0.810236977159695
"6333"	"ph_811"	"FJ744785"	0.88569646085605
"6334"	"ph_841"	"FJ744785"	0.836825977647543
"6335"	"ph_9944"	"FJ744785"	0.804535451956341
"6336"	"ph_4389"	"FJ744869"	0.925992341195687
"6337"	"ph_811"	"FJ744895"	0.843845834490626
"6338"	"ph_4389"	"FJ744926"	0.82897237359494
"6339"	"ph_3368"	"FJ744952"	0.856037341238339
"6340"	"ph_3530"	"FJ744952"	0.870851415525381
"6341"	"ph_4379"	"FJ744952"	0.853072727343701
"6342"	"ph_4384"	"FJ744952"	0.897684681799637
"6343"	"ph_5625"	"FJ744952"	0.827164868035089
"6344"	"ph_5952"	"FJ744952"	0.808994868421994
"6345"	"ph_6011"	"FJ744952"	0.843646347197004
"6346"	"ph_6025"	"FJ744952"	0.853212994404295
"6347"	"ph_8537"	"FJ744952"	0.815974829479964
"6348"	"ph_4118"	"FJ745009"	0.848087282448619
"6349"	"ph_3368"	"FJ745081"	0.872281623448651
"6350"	"ph_3530"	"FJ745081"	0.876869511723495
"6351"	"ph_4647"	"FJ745081"	0.838501129262236
"6352"	"ph_5617"	"FJ745081"	0.85491259477995
"6353"	"ph_6025"	"FJ745081"	0.888104033929416
"6354"	"ph_654"	"FJ745081"	0.824963691179012
"6355"	"ph_8537"	"FJ745081"	0.870102024448813
"6356"	"ph_3368"	"FJ745149"	0.869391884807065
"6357"	"ph_3530"	"FJ745149"	0.927563232147367
"6358"	"ph_4379"	"FJ745149"	0.894936144839774
"6359"	"ph_4384"	"FJ745149"	0.919078397153778
"6360"	"ph_4646"	"FJ745149"	0.825287947457099
"6361"	"ph_4647"	"FJ745149"	0.841901864740485
"6362"	"ph_5617"	"FJ745149"	0.842927706283796
"6363"	"ph_5625"	"FJ745149"	0.838432155246434
"6364"	"ph_5631"	"FJ745149"	0.881257946179329
"6365"	"ph_5668"	"FJ745149"	0.800465648197486
"6366"	"ph_5952"	"FJ745149"	0.84015516522726
"6367"	"ph_6011"	"FJ745149"	0.896594226185243
"6368"	"ph_6025"	"FJ745149"	0.906035938350915
"6369"	"ph_6033"	"FJ745149"	0.801291860534276
"6370"	"ph_8537"	"FJ745149"	0.84722152197955
"6371"	"ph_3857"	"FJ745158"	0.801515952760162
"6372"	"ph_5617"	"FJ745172"	0.80634672442667
"6373"	"ph_5668"	"FJ745172"	0.802805783862609
"6374"	"ph_6025"	"FJ745172"	0.832130292796323
"6375"	"ph_6033"	"FJ745172"	0.807000110602117
"6376"	"ph_3530"	"FJ745180"	0.842802286438789
"6377"	"ph_3541"	"FJ745180"	0.800968332100643
"6378"	"ph_4409"	"FJ745180"	0.803069195090419
"6379"	"ph_4646"	"FJ745180"	0.874683650901958
"6380"	"ph_4687"	"FJ745180"	0.855023385187289
"6381"	"ph_5001"	"FJ745180"	0.811196985214492
"6382"	"ph_5010"	"FJ745180"	0.813475676824713
"6383"	"ph_5286"	"FJ745180"	0.821188578877729
"6384"	"ph_5287"	"FJ745180"	0.817465738167145
"6385"	"ph_5302"	"FJ745180"	0.806127664408075
"6386"	"ph_5617"	"FJ745180"	0.885602326132007
"6387"	"ph_5668"	"FJ745180"	0.872707550524592
"6388"	"ph_6025"	"FJ745180"	0.877472599683399
"6389"	"ph_646"	"FJ745180"	0.854449528592431
"6390"	"ph_3368"	"FJ745198"	0.835385341738924
"6391"	"ph_3530"	"FJ745198"	0.900610875595543
"6392"	"ph_4379"	"FJ745198"	0.847255311493612
"6393"	"ph_4384"	"FJ745198"	0.868642349787572
"6394"	"ph_4646"	"FJ745198"	0.821271877593952
"6395"	"ph_4647"	"FJ745198"	0.802466534648119
"6396"	"ph_5617"	"FJ745198"	0.833117526379528
"6397"	"ph_5631"	"FJ745198"	0.858491470067547
"6398"	"ph_5668"	"FJ745198"	0.802263236182068
"6399"	"ph_6011"	"FJ745198"	0.858320676935643
"6400"	"ph_6025"	"FJ745198"	0.887215949291226
"6401"	"ph_8537"	"FJ745198"	0.819886699953261
"6402"	"ph_3368"	"FJ745206"	0.804952112349529
"6403"	"ph_3530"	"FJ745206"	0.854364983927792
"6404"	"ph_3541"	"FJ745206"	0.82218832234125
"6405"	"ph_4646"	"FJ745206"	0.861461384643794
"6406"	"ph_4687"	"FJ745206"	0.865120889123086
"6407"	"ph_5010"	"FJ745206"	0.830946534267349
"6408"	"ph_5287"	"FJ745206"	0.826051537511657
"6409"	"ph_5302"	"FJ745206"	0.80043347389887
"6410"	"ph_5617"	"FJ745206"	0.877892039344572
"6411"	"ph_5668"	"FJ745206"	0.87239331843179
"6412"	"ph_6025"	"FJ745206"	0.89125793736295
"6413"	"ph_646"	"FJ745206"	0.874950316478898
"6414"	"ph_3368"	"FJ745211"	0.805217606664042
"6415"	"ph_3530"	"FJ745211"	0.806625828093733
"6416"	"ph_5617"	"FJ745211"	0.826003502048539
"6417"	"ph_6025"	"FJ745211"	0.835580800407509
"6418"	"ph_3493"	"FJ745226"	0.914918992081452
"6419"	"ph_3530"	"FJ745226"	0.833055787819645
"6420"	"ph_3541"	"FJ745226"	0.952548282782938
"6421"	"ph_3892"	"FJ745226"	0.922258675169716
"6422"	"ph_4194"	"FJ745226"	0.927612443102448
"6423"	"ph_4602"	"FJ745226"	0.930232850303928
"6424"	"ph_4646"	"FJ745226"	0.905110465574247
"6425"	"ph_4678"	"FJ745226"	0.927075407587154
"6426"	"ph_4687"	"FJ745226"	0.933471165945477
"6427"	"ph_484"	"FJ745226"	0.917057360482811
"6428"	"ph_4993"	"FJ745226"	0.935778991630346
"6429"	"ph_4999"	"FJ745226"	0.939766365524718
"6430"	"ph_5001"	"FJ745226"	0.940391043900869
"6431"	"ph_5010"	"FJ745226"	0.964822922364071
"6432"	"ph_5286"	"FJ745226"	0.950858579674682
"6433"	"ph_5287"	"FJ745226"	0.959586190344454
"6434"	"ph_5302"	"FJ745226"	0.954487038462269
"6435"	"ph_5321"	"FJ745226"	0.921083334561977
"6436"	"ph_5617"	"FJ745226"	0.946255749265423
"6437"	"ph_5643"	"FJ745226"	0.938303215892028
"6438"	"ph_5668"	"FJ745226"	0.949562691317309
"6439"	"ph_6025"	"FJ745226"	0.921498057055654
"6440"	"ph_610"	"FJ745226"	0.848936030316908
"6441"	"ph_6441"	"FJ745226"	0.927934827690508
"6442"	"ph_646"	"FJ745226"	0.943216350768885
"6443"	"ph_654"	"FJ745226"	0.885298329411636
"6444"	"ph_6954"	"FJ745226"	0.926890616208729
"6445"	"ph_7389"	"FJ745226"	0.950379718331207
"6446"	"ph_7920"	"FJ745226"	0.921603761090812
"6447"	"ph_8002"	"FJ745226"	0.867177869734893
"6448"	"ph_8039"	"FJ745226"	0.935106849817227
"6449"	"ph_8695"	"FJ745226"	0.936800666682514
"6450"	"ph_987"	"FJ745226"	0.838288575189508
"6451"	"ph_4646"	"FJ820465"	0.831511599782497
"6452"	"ph_4687"	"FJ820465"	0.845883548151541
"6453"	"ph_5617"	"FJ820465"	0.800114071161748
"6454"	"ph_5668"	"FJ820465"	0.821095663747513
"6455"	"ph_646"	"FJ820465"	0.81646466024972
"6456"	"ph_5617"	"FJ826142"	0.807178161640966
"6457"	"ph_6025"	"FJ826142"	0.817743342866011
"6458"	"ph_654"	"FJ826142"	0.838562265081914
"6459"	"ph_8537"	"FJ826142"	0.808772792432649
"6460"	"ph_672"	"FJ826265"	0.823424326803264
"6461"	"ph_368"	"FJ826491"	0.881249339417807
"6462"	"ph_4118"	"FJ826491"	0.995557104070689
"6463"	"ph_560"	"FJ826491"	0.871471564767419
"6464"	"ph_672"	"FJ826491"	0.900183076180395
"6465"	"ph_83"	"FJ826491"	0.885395414327226
"6466"	"ph_87"	"FJ826491"	0.889127453939473
"6467"	"ph_88"	"FJ826491"	0.892402286886963
"6468"	"ph_91"	"FJ826491"	0.87920973725823
"6469"	"ph_3661"	"FJ937845"	0.837305006683548
"6470"	"ph_4037"	"FJ937845"	0.837984122144784
"6471"	"ph_407"	"FJ937845"	0.801328119297455
"6472"	"ph_4261"	"FJ937845"	0.860335948761617
"6473"	"ph_4358"	"FJ937845"	0.857040833198132
"6474"	"ph_4801"	"FJ937845"	0.861609794811219
"6475"	"ph_4813"	"FJ937845"	0.85243028590371
"6476"	"ph_5462"	"FJ937845"	0.857809916692588
"6477"	"ph_553"	"FJ937845"	0.81658371971908
"6478"	"ph_6634"	"FJ937845"	0.81273981513905
"6479"	"ph_6695"	"FJ937845"	0.848030059465324
"6480"	"ph_7144"	"FJ937845"	0.866524354958468
"6481"	"ph_7153"	"FJ937845"	0.847927666152385
"6482"	"ph_8238"	"FJ937845"	0.840194599925598
"6483"	"ph_9185"	"FJ937845"	0.847403429717489
"6484"	"ph_9675"	"FJ937845"	0.856652755011339
"6485"	"ph_36155"	"FJ999604"	0.8219094729635
"6486"	"ph_3901"	"FJ999604"	0.800032787524907
"6487"	"ph_407"	"FJ999604"	0.810122973240549
"6488"	"ph_4377"	"FJ999604"	0.932898934558831
"6489"	"ph_553"	"FJ999604"	0.804742771474151
"6490"	"ph_675"	"FJ999604"	0.80953508406659
"6491"	"ph_765"	"FJ999604"	0.821957494617867
"6492"	"ph_841"	"FJ999604"	0.822050726336932
"6493"	"ph_3661"	"FJ999605"	0.808566765127405
"6494"	"ph_4037"	"FJ999605"	0.80905195874893
"6495"	"ph_407"	"FJ999605"	0.813065801957368
"6496"	"ph_4358"	"FJ999605"	0.824847585387459
"6497"	"ph_5462"	"FJ999605"	0.805361674577807
"6498"	"ph_553"	"FJ999605"	0.823157692349019
"6499"	"ph_3538"	"FJ999606"	0.850199875537714
"6500"	"ph_505"	"FJ999606"	0.891696569044073
"6501"	"ph_4377"	"FJ999611"	0.8741576402699
"6502"	"ph_6665"	"FJ999611"	0.801858645088797
"6503"	"ph_92"	"FM992724"	0.806794869495686
"6504"	"ph_4165"	"FN433310"	0.835333101622229
"6505"	"ph_4379"	"FN433310"	0.826456918090926
"6506"	"ph_4380"	"FN433310"	0.856819698012166
"6507"	"ph_4384"	"FN433310"	0.832572414267542
"6508"	"ph_4386"	"FN433310"	0.852133663875965
"6509"	"ph_4393"	"FN433310"	0.86492270912945
"6510"	"ph_487"	"FN433310"	0.824018682594892
"6511"	"ph_4946"	"FN433310"	0.83567432048621
"6512"	"ph_509"	"FN433310"	0.879320924749998
"6513"	"ph_5265"	"FN433310"	0.895192028733572
"6514"	"ph_6011"	"FN433310"	0.850435433060174
"6515"	"ph_6439"	"FN433310"	0.841753658338576
"6516"	"ph_6874"	"FN433310"	0.873184568450851
"6517"	"ph_9222"	"FN433310"	0.898900093656791
"6518"	"ph_9998"	"FN433310"	0.867810048965031
"6519"	"ph_4384"	"FN433328"	0.828514309530365
"6520"	"ph_6874"	"FN433328"	0.808782569729233
"6521"	"ph_4379"	"FN433412"	0.813853379979466
"6522"	"ph_4381"	"FN433412"	0.875068523761262
"6523"	"ph_4386"	"FN433412"	0.853351158748251
"6524"	"ph_4393"	"FN433412"	0.922669183912313
"6525"	"ph_4946"	"FN433412"	0.886728642917738
"6526"	"ph_509"	"FN433412"	0.865069793427729
"6527"	"ph_5265"	"FN433412"	0.928821129265493
"6528"	"ph_5625"	"FN433412"	0.825747681494705
"6529"	"ph_5642"	"FN433412"	0.802837741677159
"6530"	"ph_655"	"FN433412"	0.87496530441353
"6531"	"ph_6874"	"FN433412"	0.89276346551794
"6532"	"ph_7371"	"FN433412"	0.825803551551504
"6533"	"ph_9222"	"FN433412"	0.917641497092436
"6534"	"ph_9245"	"FN433412"	0.886881698371256
"6535"	"ph_9998"	"FN433412"	0.870839585037185
"6536"	"ph_4379"	"FN433426"	0.917633685229563
"6537"	"ph_4380"	"FN433426"	0.837528227150931
"6538"	"ph_4381"	"FN433426"	0.903924907318877
"6539"	"ph_4384"	"FN433426"	0.917679553629634
"6540"	"ph_4386"	"FN433426"	0.885133209066506
"6541"	"ph_4393"	"FN433426"	0.956702000712474
"6542"	"ph_4946"	"FN433426"	0.917040999091282
"6543"	"ph_509"	"FN433426"	0.909803025551403
"6544"	"ph_5265"	"FN433426"	0.962402623370529
"6545"	"ph_5625"	"FN433426"	0.908500614723944
"6546"	"ph_5642"	"FN433426"	0.891037202568005
"6547"	"ph_5952"	"FN433426"	0.832233088502989
"6548"	"ph_6011"	"FN433426"	0.875020908882721
"6549"	"ph_6442"	"FN433426"	0.806814304182677
"6550"	"ph_655"	"FN433426"	0.890861266881064
"6551"	"ph_6874"	"FN433426"	0.978850210960368
"6552"	"ph_7371"	"FN433426"	0.877460657988872
"6553"	"ph_7893"	"FN433426"	0.834081575251883
"6554"	"ph_9222"	"FN433426"	0.957750677421851
"6555"	"ph_9245"	"FN433426"	0.902133302715337
"6556"	"ph_9998"	"FN433426"	0.899026002382376
"6557"	"ph_4165"	"FN435231"	0.80651046264254
"6558"	"ph_4409"	"FN435231"	0.882363455424978
"6559"	"ph_4646"	"FN435231"	0.915871836488344
"6560"	"ph_4687"	"FN435231"	0.917915523469018
"6561"	"ph_5617"	"FN435231"	0.861091660618658
"6562"	"ph_5668"	"FN435231"	0.919990011730706
"6563"	"ph_6025"	"FN435231"	0.855337677094582
"6564"	"ph_610"	"FN435231"	0.839410130762467
"6565"	"ph_646"	"FN435231"	0.927122293862158
"6566"	"ph_6951"	"FN435231"	0.901873405412777
"6567"	"ph_3662"	"FQ032825"	0.94238389198435
"6568"	"ph_3866"	"FQ032825"	0.948606384690976
"6569"	"ph_4091"	"FQ032825"	0.959360289700963
"6570"	"ph_4314"	"FQ032825"	0.954657778370576
"6571"	"ph_4430"	"FQ032825"	0.911884749226587
"6572"	"ph_4745"	"FQ032825"	0.940747374134506
"6573"	"ph_486"	"FQ032825"	0.857198795410462
"6574"	"ph_4867"	"FQ032825"	0.955742331149173
"6575"	"ph_5921"	"FQ032825"	0.920798151786357
"6576"	"ph_5924"	"FQ032825"	0.938814131210562
"6577"	"ph_5925"	"FQ032825"	0.932155035134385
"6578"	"ph_714"	"FQ032825"	0.84371753299107
"6579"	"ph_7792"	"FQ032825"	0.943683802333405
"6580"	"ph_799"	"FQ032825"	0.878942367913554
"6581"	"ph_8407"	"FQ032825"	0.945447786138013
"6582"	"ph_8419"	"FQ032825"	0.924241847139319
"6583"	"ph_9105"	"FQ032825"	0.947341409981194
"6584"	"ph_9110"	"FQ032825"	0.852263722254722
"6585"	"ph_9113"	"FQ032825"	0.949027475853017
"6586"	"ph_968"	"FQ032825"	0.837822899589113
"6587"	"ph_9879"	"FQ032825"	0.94472726154703
"6588"	"ph_9889"	"FQ032825"	0.918351980283519
"6589"	"ph_9890"	"FQ032825"	0.913245360621618
"6590"	"ph_487"	"FQ032826"	0.800019679783953
"6591"	"ph_3923"	"FQ032830"	0.807193318335967
"6592"	"ph_4153"	"FQ032830"	0.811084498502616
"6593"	"ph_4160"	"FQ032830"	0.823461929420018
"6594"	"ph_4381"	"FQ032830"	0.898744812449943
"6595"	"ph_4384"	"FQ032830"	0.81442912652733
"6596"	"ph_4388"	"FQ032830"	0.85498152980058
"6597"	"ph_4390"	"FQ032830"	0.824770524478545
"6598"	"ph_4396"	"FQ032830"	0.830434155223102
"6599"	"ph_4942"	"FQ032830"	0.826682364635148
"6600"	"ph_5270"	"FQ032830"	0.819230778404638
"6601"	"ph_5272"	"FQ032830"	0.833938000110531
"6602"	"ph_5625"	"FQ032830"	0.871944511395123
"6603"	"ph_5633"	"FQ032830"	0.846446221232245
"6604"	"ph_5635"	"FQ032830"	0.825036610739632
"6605"	"ph_5636"	"FQ032830"	0.844513711923108
"6606"	"ph_5639"	"FQ032830"	0.803887929708032
"6607"	"ph_5642"	"FQ032830"	0.917532248815304
"6608"	"ph_589"	"FQ032830"	0.804314442817973
"6609"	"ph_5952"	"FQ032830"	0.814690090391551
"6610"	"ph_6008"	"FQ032830"	0.831678347416504
"6611"	"ph_6442"	"FQ032830"	0.882785933519516
"6612"	"ph_655"	"FQ032830"	0.863306062693245
"6613"	"ph_6867"	"FQ032830"	0.800036979880496
"6614"	"ph_6873"	"FQ032830"	0.824115581311355
"6615"	"ph_6874"	"FQ032830"	0.862792796525972
"6616"	"ph_6875"	"FQ032830"	0.80106132556883
"6617"	"ph_7369"	"FQ032830"	0.881115197029341
"6618"	"ph_7896"	"FQ032830"	0.800262359520733
"6619"	"ph_9219"	"FQ032830"	0.826935331054591
"6620"	"ph_9245"	"FQ032830"	0.876007207891802
"6621"	"ph_3892"	"FR683487"	0.905196318436812
"6622"	"ph_4194"	"FR683487"	0.898484600291184
"6623"	"ph_4602"	"FR683487"	0.912111842598166
"6624"	"ph_4646"	"FR683487"	0.856069364871429
"6625"	"ph_4678"	"FR683487"	0.900879027454146
"6626"	"ph_4687"	"FR683487"	0.85794182998267
"6627"	"ph_484"	"FR683487"	0.885163367187981
"6628"	"ph_4993"	"FR683487"	0.908585814960387
"6629"	"ph_4999"	"FR683487"	0.909797670256471
"6630"	"ph_5001"	"FR683487"	0.912255216931711
"6631"	"ph_5010"	"FR683487"	0.923998871634899
"6632"	"ph_5286"	"FR683487"	0.92436410565143
"6633"	"ph_5287"	"FR683487"	0.932752390346323
"6634"	"ph_5302"	"FR683487"	0.914533702552575
"6635"	"ph_5321"	"FR683487"	0.896889428069433
"6636"	"ph_5617"	"FR683487"	0.927160962949613
"6637"	"ph_5643"	"FR683487"	0.913022231406838
"6638"	"ph_5668"	"FR683487"	0.88387123178891
"6639"	"ph_6025"	"FR683487"	0.897802804287371
"6640"	"ph_6441"	"FR683487"	0.897222916829266
"6641"	"ph_646"	"FR683487"	0.864735386366122
"6642"	"ph_654"	"FR683487"	0.900013289554186
"6643"	"ph_6954"	"FR683487"	0.910576357855679
"6644"	"ph_7389"	"FR683487"	0.923522508443984
"6645"	"ph_7920"	"FR683487"	0.899803591597232
"6646"	"ph_8002"	"FR683487"	0.829695208705503
"6647"	"ph_8039"	"FR683487"	0.905954609073657
"6648"	"ph_8695"	"FR683487"	0.90887022854802
"6649"	"ph_987"	"FR683487"	0.825196568169829
"6650"	"ph_4379"	"FR683791"	0.800509190694492
"6651"	"ph_4384"	"FR683791"	0.823694942005914
"6652"	"ph_5631"	"FR683791"	0.818690660282942
"6653"	"ph_6011"	"FR683791"	0.806078753388082
"6654"	"ph_6025"	"FR683791"	0.817474173941194
"6655"	"ph_4389"	"FR683821"	0.881973873499465
"6656"	"ph_4430"	"FR683821"	0.850609050424235
"6657"	"ph_3892"	"FR684035"	0.872638187616916
"6658"	"ph_4194"	"FR684035"	0.889994637928166
"6659"	"ph_4602"	"FR684035"	0.890651271911371
"6660"	"ph_4646"	"FR684035"	0.855669321449393
"6661"	"ph_4678"	"FR684035"	0.895478416281856
